0.06362915,-0.482421875,-0.904647827,0.16841884,-0.783603725,-0.980344485,0
-0.001922607,-0.448410034,-0.880126953,0.081411237,-0.729342884,-1.021519086,0
0.069412231,-0.469512939,-0.900405884,0.097705521,-0.649217687,-1.04806734,0
0.039352417,-0.567596436,-0.725128174,0.183543731,-0.648082914,-1.052168341,0
1.651657104,0.692993164,1.00479126,0.233219675,-0.670187684,-1.038005917,0
3.169113159,0.063766479,-1.594406128,0.223552133,-0.619335156,-1.00468125,0
0.451400757,1.129089355,0.276535034,0.176090608,-0.502880181,-0.948556994,0
-3.757629395,0.440795898,-1.360549927,0.157283631,-0.434503787,-0.893147531,0
1.963043213,3.52772522,0.474243164,0.141927578,-0.423544346,-0.853673092,0
3.661956787,-0.279647827,1.02355957,0.120090189,-0.428250152,-0.842939221,0
3.899780273,0.741424561,0.230987549,0.00832877,-0.3829868,-0.837048042,0
0.791519165,3.030334473,0.623901367,-0.128870365,-0.457436533,-0.813750975,0
-4.838989258,-0.101028442,-0.624862671,-0.163022477,-0.560069701,-0.795911791,0
2.430267334,3.180664063,-0.151153564,-0.128956119,-0.549518524,-0.795035877,0
3.291870117,1.027618408,1.986953735,-0.067913804,-0.462166041,-0.766048434,0
3.240478516,0.45350647,0.711807251,-0.037029124,-0.396328171,-0.708940939,0
1.289352417,3.200195313,1.226318359,-0.099604089,-0.357955216,-0.633080529,0
-4.779891968,1.607543945,-0.001724243,-0.169393024,-0.32055458,-0.593584785,0
2.41078186,3.955581665,0.406570435,-0.171941403,-0.336711979,-0.589487778,0
5.873062134,-1.864822388,1.339401245,-0.140517966,-0.377363535,-0.558025459,0
3.016235352,0.536682129,0.851516724,-0.117318105,-0.387477688,-0.484741125,0
1.736755371,2.208114624,1.264541626,-0.110938503,-0.357948292,-0.407701733,0
-4.296096802,2.303909302,1.023025513,-0.079202411,-0.332588074,-0.353356203,0
2.442977905,3.241638184,0.618896484,0.002768622,-0.384200402,-0.30972164,0
4.674362183,-0.043746948,2.947433472,0.063790165,-0.391916645,-0.255541226,0
2.048324585,0.833282471,1.342773438,0.135195639,-0.336934086,-0.184636159,0
1.283843994,2.9193573,0.836715698,0.176293541,-0.273390796,-0.054522364,0
-4.525009155,2.719863892,-0.274215698,0.172853269,-0.244178849,0.047188551,0
2.158737183,2.870147705,-0.207809448,0.255292753,-0.24031114,0.074273166,0
4.118728638,2.424819946,1.922042847,0.397419268,-0.170314478,0.114718061,0
2.861068726,0.515213013,1.396484375,0.487372062,-0.08441981,0.103563144,0
1.356430054,2.868499756,1.488922119,0.603926638,0.110970194,0.058150389,0
-2.14805603,3.61026001,-0.221221924,0.697357786,0.907875078,0.280931803,0
2.357574463,3.079574585,1.598648071,0.82942714,1.803807476,0.643157132,0
4.636322021,0.559280396,2.350143433,1.648078598,2.961501978,0.676809634,0
2.838088989,1.92086792,1.363220215,3.355895096,5.462436876,1.050763258,0
1.208129883,3.711669922,1.65461731,3.9498197,7.604554227,1.776687441,0
-1.828079224,3.232254028,0.34664917,0.478783367,8.974294675,1.094502216,0
2.14440918,3.31829834,1.155838013,-3.779089503,8.075231731,-0.445576678,0
7.834564209,1.64604187,4.316482544,-5.968435885,5.886490419,-2.141360747,0
2.3409729,4.024658203,-0.613647461,-6.502312332,5.076838847,-3.171235767,0
-0.306182861,2.112167358,0.352661133,-5.885958852,5.438827953,-3.229968323,0
-0.278305054,4.264694214,-0.094223022,-5.840349555,6.888935146,-2.159809796,0
2.113342285,2.286911011,1.017501831,-5.637876874,7.926025468,-2.019836179,0
4.449264526,0.671569824,5.693725586,-5.501307843,7.952213929,-2.743165379,0
2.594741821,3.366012573,0.849136353,-5.809157547,6.855296758,-3.113068334,0
-3.610305786,1.576004028,1.696243286,-6.323105027,5.279671055,-2.262545496,0
1.269866943,3.107406616,0.54675293,-5.923928072,4.479223901,-1.719777287,0
2.142959595,1.907058716,1.207061768,-5.724279407,6.831768795,-2.113487304,0
5.318572998,0.588897705,3.986663818,-8.544533978,5.469854845,-1.583618116,0
2.084487915,3.042663574,0.320587158,-10.22323307,0.503698038,0.379875695,0
-5.804702759,1.467956543,1.502746582,-9.850058155,-0.670727241,3.119114242,0
0.699951172,3.142227173,0.811050415,-6.000072109,0.202462561,5.214322408,0
2.020736694,2.009429932,0.792358398,-1.521240492,0.83252413,6.198049906,0
3.634933472,0.861221313,3.219284058,-0.15885463,0.687594105,6.944446075,0
1.425537109,3.64982605,0.619186401,-1.407208994,0.883032312,7.193339252,0
-0.868850708,1.180847168,0.095092773,-2.577315424,0.67681789,7.095407894,0
0.055984497,4.219940186,0.943267822,-2.437950606,-0.362642646,6.955804457,0
2.503372192,2.080780029,1.594558716,-1.529661141,-0.206027202,7.145623927,0
4.888641357,1.796798706,4.781158447,-1.193802705,0.413507691,7.596958892,0
1.444320679,3.863952637,0.268569946,-1.258524177,-0.388489689,7.42656665,0
-1.119613647,1.066177368,0.399307251,-1.560174575,-0.545040684,7.04334416,0
0.175918579,3.06048584,1.626495361,-2.745435457,-0.334047752,6.5374096,0
2.366638184,2.757095337,0.744857788,-3.174635558,-0.202309962,5.850571832,0
3.323822021,0.661071777,6.75819397,-3.036508844,-1.195010981,5.073161022,0
1.671234131,3.809692383,-0.325332642,-2.781179074,-1.680842404,4.611327876,0
-2.317001343,0.922973633,0.50428772,-2.975528581,-2.976314479,4.510390342,0
-0.24772644,3.41053772,1.184143066,-3.353829282,-3.221138346,4.722179826,0
2.318969727,2.098770142,1.382263184,-3.124738839,-1.618616047,5.50646319,0
5.171417236,0.765365601,3.099182129,-2.111372754,-0.833321481,5.574502162,0
1.578933716,2.863037109,0.606155396,-0.901412385,-0.419226829,4.731868406,0
0.018859863,1.546722412,0.518112183,0.417085381,0.001685515,3.227555765,0
-1.367858887,2.338485718,1.524749756,-0.067248546,-0.709310586,2.24124074,0
2.280487061,2.95463562,0.544021606,-0.930860022,-0.907615952,1.332023429,0
6.913635254,-1.170944214,4.218154907,-1.57908435,-0.962890926,0.511036112,0
2.36126709,2.268508911,1.292266846,-1.566190123,-1.075209212,0.364912458,0
0.343276978,2.071044922,0.94694519,0.044960817,1.580886245,-0.436203682,0
-2.093688965,2.678375244,2.406509399,-0.34705037,1.093756798,-2.116299336,0
3.137191772,3.145767212,1.501113892,-1.717002805,-1.205519016,-3.886914237,0
7.590301514,-1.137496948,3.444610596,0.183645464,-0.622332544,-5.813764816,0
2.479095459,1.429855347,0.681259155,3.267751122,1.142948046,-7.211919594,0
1.636489868,2.398483276,0.7943573,3.677433981,0.255564129,-8.702489258,0
-2.48739624,2.843688965,-1.325744629,1.867786459,-0.92649084,-10.21536503,0
3.219848633,2.700912476,1.163589478,-0.082356392,-1.177790982,-11.08453026,0
4.714630127,-0.394836426,2.775222778,0.213890451,0.526400687,-10.78932311,0
3.077423096,0.435470581,0.626235962,1.863765352,2.176971206,-8.832058437,0
0.541244507,3.02166748,2.442550659,2.691306708,3.271412169,-7.05920435,0
-3.862136841,1.244308472,-0.190505981,2.486211346,3.355605344,-7.06510698,0
2.667404175,2.96522522,0.728424072,1.867883664,2.347025227,-6.947732949,0
4.718017578,-0.06741333,2.095916748,2.01623958,0.830206381,-7.007698282,0
2.343185425,0.878494263,0.629730225,2.596216677,-0.103393767,-6.938767151,0
1.552398682,2.537338257,1.550308228,3.440407584,-0.450455855,-6.750853439,0
-7.516891479,1.189926147,1.92489624,3.988293057,-0.45220928,-6.351640798,0
2.81892395,3.614334106,1.251846313,4.460864068,0.332162234,-5.29271362,0
2.928344727,0.788238525,0.803741455,3.751171052,-0.441001367,-4.985481236,0
2.319763184,0.563751221,1.862350464,2.906969493,0.384835566,-5.75587515,0
1.522827148,2.693389893,1.231552124,3.523076365,1.283119003,-5.676037842,0
-4.788757324,1.517501831,-0.101608276,2.196869813,-2.964360615,-4.887020443,0
2.522323608,2.891372681,1.798370361,-0.85838955,-3.890788338,-4.174733242,0
2.84286499,0.380142212,1.311599731,-0.173170452,-2.567546416,-3.978901952,0
2.903274536,1.069824219,0.557952881,0.386267281,-1.420275527,-3.739033962,0
1.853057861,2.752578735,1.189865112,0.817114281,0.999116308,-5.373662532,0
-4.838867188,1.919891357,0.482147217,2.805088668,-0.824547697,-3.581134608,0
2.178482056,2.793273926,1.108947754,1.465928234,0.311195433,4.368815367,0
2.317108154,1.114837646,1.309432983,-0.43758027,3.164395171,7.177144569,0
3.68699646,1.332962036,0.254776001,-0.057015083,2.72678534,4.972530817,0
2.351333618,2.828964233,0.715194702,1.031916067,1.12540607,4.277997846,0
-3.129257202,0.979171753,1.940795898,-0.179271221,-1.299332594,4.181916852,0
1.069488525,4.338684082,1.79977417,-1.661797074,-1.265908324,4.888472931,0
3.049942017,1.392364502,1.712081909,-1.75077302,0.115707159,5.822963907,0
2.560745239,1.034179688,1.25630188,-0.367090391,1.852274877,6.743406175,0
2.051101685,3.105728149,1.130493164,0.540864582,-1.521023178,7.120270101,0
-3.847747803,-1.607467651,1.569351196,-1.887705306,-4.466185597,6.833635671,0
1.664001465,3.318954468,0.752609253,-4.512160812,-3.468555332,7.007766991,0
2.934738159,1.062042236,2.410385132,-3.508425251,-2.936955355,6.946133987,0
2.425857544,0.694747925,0.631286621,-1.385064277,-5.473861305,6.654324502,0
1.761199951,2.173660278,1.004119873,-1.098702021,-7.247077582,5.993116997,0
-3.546127319,1.599090576,0.589294434,-0.233142976,-6.967542074,5.828820198,0
2.554351807,2.006378174,0.652450562,1.786099052,-4.907925724,6.560784697,0
4.031326294,-1.247879028,1.535018921,2.885972332,-3.236385476,7.226350199,0
2.730819702,0.839187622,0.587814331,3.238767407,-2.61938538,7.326070668,0
1.705871582,2.610458374,1.354934692,2.336511599,-3.944277928,7.297783636,0
-4.668441772,1.332183838,1.504730225,0.445330602,-5.403547993,7.44337812,0
2.626953125,2.427261353,0.718551636,0.481578355,-5.347665286,6.694649022,0
2.789764404,0.078186035,1.545974731,2.001947194,-4.351280582,5.626043384,0
3.101867676,-0.254684448,0.893981934,2.998756672,-3.88902426,5.5114694,0
2.036651611,1.821121216,0.808364868,2.828207037,-2.076420629,2.984078659,0
-4.849319458,2.883071899,-1.889068604,-0.197077383,-3.013395003,0.249012752,0
2.000854492,2.286605835,1.37789917,-2.639101826,-4.453661549,-0.517429829,0
3.071868896,0.183074951,1.307174683,-2.277535897,-2.354094321,-1.024865614,0
3.709197998,0.732894897,0.314712524,-0.630285808,0.617626205,-1.92385106,0
1.192825317,1.955062866,0.667160034,0.363066355,2.800043309,-2.7188896,0
-6.255477905,0.981185913,-0.822814941,-0.047066046,3.512224516,-4.305243581,0
1.346801758,2.347503662,0.649307251,-1.501021773,3.911243545,-5.88432953,0
2.618469238,0.961517334,1.498901367,-2.759893759,4.953258053,-6.570656503,0
2.912811279,0.613952637,1.050811768,-2.702808634,7.248886933,-7.18496361,0
1.899017334,2.689910889,0.905349731,-0.915510893,8.347960732,-7.58823917,0
-3.982070923,1.654159546,-0.872787476,1.252828741,7.686169462,-7.597588463,0
2.089538574,2.300338745,1.317733765,2.482376661,6.437686467,-7.564694163,0
2.80291748,0.556625366,2.207122803,2.582446803,4.92858493,-7.730768888,0
2.305938721,-0.274871826,0.499526978,2.613071557,3.35844454,-8.129080848,0
2.3072052,1.756164551,1.230545044,2.95330823,2.576896509,-8.306590122,0
-5.053726196,0.847640991,1.420898438,3.036473424,2.231674931,-7.884945143,0
2.339492798,3.093231201,1.916137695,2.825165973,2.132456202,-7.214156117,0
2.59274292,-0.462890625,2.016662598,3.128649158,1.946359565,-6.536652729,0
3.100280762,-0.889648438,1.75151062,3.963764544,1.376476381,-5.750300089,0
1.943237305,2.010772705,0.70954895,5.218181861,0.163428875,-5.21797733,0
-3.033432007,1.096557617,-1.584152222,5.350287434,0.369676054,-4.061839712,0
2.04776001,2.674240112,1.512329102,4.961605465,0.055896023,-3.222209469,0
0.29657838,-0.75477403,-0.6524362,-0.042603485,-0.058119465,-0.13887584,3
0.28810388,-0.75367075,-0.5550746,0.1335526,0.009477138,-0.12795009,3
0.25543737,-0.7512239,-0.5865766,-0.018622663,-0.19683823,-0.12754866,3
0.34685758,-0.739025,-0.6038617,-0.06455973,-0.26738444,-0.20683897,3
0.37267473,-0.7745923,-0.5427732,-0.13238323,0.07974409,0.13480923,3
0.33423823,-0.787294,-0.5556425,-0.060231313,-0.10951941,0.19706513,3
0.34078395,-0.75649685,-0.55144596,0.10037389,-0.2701595,0.10423106,3
0.32043996,-0.7615333,-0.5318499,0.107215576,0.070424035,0.15453145,3
0.29430103,-0.7289128,-0.49798054,0.09983283,0.26148522,0.16702801,3
0.27730602,-0.66988134,-0.47920045,-0.087702796,0.34082788,0.11599458,3
0.277148,-0.6035696,-0.4714911,-0.2841047,0.20432569,0.003385939,3
0.30799776,-0.5244815,-0.44426808,-0.33094934,0.12246975,-0.10955431,3
0.31955698,-0.4710908,-0.4039794,-0.31166345,0.24898867,-0.069027774,3
0.30611208,-0.29189724,-0.29295644,-0.40978587,0.6534338,0.038030725,3
0.27211347,-0.26329514,-0.28630632,-0.44720572,-0.09269444,-0.013124876,3
0.3786717,-0.51256984,-0.605349,-0.59669316,-0.43811256,0.20530307,3
0.44425184,-0.8235633,-0.6786441,-0.6203249,0.65215975,0.5169665,3
0.7151892,-1.1440233,-1.2642677,-1.658185,0.15643387,0.12456415,3
0.94583416,-1.3935087,-1.7001867,-0.8775341,0.31326914,0.2804046,3
1.0006201,-1.223458,-1.8005902,-0.65125215,0.669805,0.25343925,3
0.46072865,-0.90325946,-1.1905819,1.0113136,0.84772384,0.4678006,3
0.31678352,-0.57284725,-0.3963017,1.9322366,1.271228,0.4587947,3
0.056823023,-0.20670483,0.008554962,0.9550791,0.95143133,0.9180432,3
-0.4168075,-0.17077553,-0.043402087,0.27309167,-0.6056816,1.5750026,3
-0.23940103,-0.06944334,0.118840516,0.9865823,0.5152212,0.8040906,3
0.008087614,0.025299052,0.28213656,1.170505,1.6064359,0.6651799,3
-0.003515645,-0.024095245,-0.014705187,0.3117158,0.1834341,0.9600882,3
-0.13545915,-0.4243167,-0.46092406,0.48411942,-0.19973548,0.5223596,3
0.4612669,-0.5677456,-0.2472703,0.5690646,2.4406335,-0.3746524,3
0.2055968,-1.3952153,-0.67682165,-0.60274947,-0.7155152,-0.25206044,3
1.157292,-2.2304966,-2.0044937,-1.6965473,-1.8973998,-0.34536576,3
1.5141371,-1.676712,-2.1134672,-1.0279815,-1.2444721,-0.9563532,3
0.37530547,-1.2344322,-1.0539716,2.008455,-1.1335216,1.0110168,3
0.27790743,-0.61642367,0.021612938,2.8915918,1.7595013,0.9144129,3
0.20078734,-0.009634268,0.2119424,1.274998,1.4030702,1.1602949,3
